WSL Institute for Snow and Avalanche Research SLF
Fatal avalanche accidents in Switzerland since 1936-1937
Update: 2023-12-19 16:13 (UTC)
avalanche.id,date,date.quality,hydrological.year,canton,municipality,"start.zone.coordinates.latitude","start.zone.coordinates.longitude",coordinates.quality,start.zone.elevation,start.zone.slope.aspect,start.zone.inclination,"forecasted.dangerlevel.rating1","forecasted.dangerlevel.rating2","forecasted.most.dangerous.aspect.and.elevation",number.dead,number.caught,number.fully.buried,activity
"d1c11786-846e-49a9-a9c1-075d6cffa506",1946-07-15,16,1945/46,VS,"Saas-Grund / Simplon",46.1574365,8.00291052,,,,,,,,1,1,0,tour
"b1223761-c309-46ae-8ad0-4787a2f3c394",1946-11-29,0,1946/47,VS,Trient,46.0213622,6.98023375,100,2520,N,45_90,,,,1,1,1,tour
"09e92f6b-f73b-4d27-a6a7-7c7e2dc536dd",1946-12-15,16,1946/47,,,47.09310025,9.6238716,,1970,W,30_35,,,,1,1,1,tour
"4dd95a38-fc92-4001-89b6-28608bb4fbd5",1947-01-05,0,1946/47,BE,"Reichenbach im Kandertal",46.51938256,7.81915514,100,3110,NW,,,,,1,1,1,tour
"6544b6b5-d67b-406c-9692-405b3502267b",1947-02-05,0,1946/47,GR,"Roveredo / San Vittore",46.20021529,9.16827116,,,,,,,,1,1,0,tour
"26e3df02-bf9d-462d-ab75-bbec85c27263",1947-02-09,0,1946/47,GR,Luzein,46.9552579,9.77870783,100,2080,N,40_45,,,,7,11,8,tour
"20f52e62-3d0a-48ca-bc4a-ca6a8a58306e",1947-02-10,0,1946/47,GR,Bivio,46.44813522,9.65785762,500,1900,,,,,,1,2,1,tour
"20434f0a-ccad-4100-90af-7f5d7be3e0ab",1947-03-03,0,1946/47,VS,Liddes,45.96894629,7.15173297,500,2476,,,,,,1,3,0,tour
"78a9be3e-7633-40ca-961a-839a151e826a",1947-03-09,0,1946/47,VS,Kippel,46.41633869,7.74403406,100,2580,S,,,,,1,1,1,tour
"65ac4e65-f697-491a-a844-305ae2e0f1ac",1947-03-12,,1946/47,UR,Beckenried,46.90921741,8.46773294,100,2000,NE,,,,,1,5,3,tour
"c6a5a8de-5cd7-4d59-9e95-419695d05590",1947-03-13,0,1946/47,GR,Peist,46.85096498,9.72038857,250,2400,SW,35_40,,,,1,2,2,tour
"e9e55a39-0486-4537-99f5-647e3c2e766a",1947-03-17,0,1946/47,GR,Bivio,46.51026864,9.71501933,100,2986,S,,,,,2,2,2,tour
"e9cf4614-24a4-43ab-933f-e09f4feff0a3",1947-03-18,0,1946/47,GR,S-chanf,46.66192884,9.87919093,250,2550,E,,,,,1,2,1,tour
"6e5bb722-cdf6-4365-bae5-529890dc5718",1947-03-26,0,1946/47,VS,Zermatt,45.99626861,7.79667258,250,2880,N,,,,,1,1,1,tour
"2a6e2595-5d8b-42e6-8671-28a33651c340",1947-04-13,0,1946/47,VD,Bex,46.21290763,7.08876772,,2080,SE,,,,,1,2,1,offpiste
"0b99e7a7-ceb2-4563-80aa-1fd2fde8fc28",1947-12-18,0,1947/48,BE,Guttannen,46.61683554,8.29440065,100,1850,E,,,,,2,9,6,transportation.corridor
"509bb3b2-de3a-471c-9a59-e41c060d1607",1947-12-25,8,1947/48,TI,Vergeletto,46.22462278,8.55071547,250,1950,NE,,,,,4,4,4,transportation.corridor
"fc44922f-7bfa-4de5-a259-98657145f83a",1947-12-28,0,1947/48,GR,Samnaun,46.92623611,10.33184639,100,2600,N,,,,,2,3,3,tour
"d430b3b8-0fee-437d-bbab-72144a4b50a4",1948-02-22,0,1947/48,GR,Bergün/Bravuogn,46.58287146,9.79130035,100,1980,SW,,,,,2,2,2,tour
"6277a180-3b84-464b-a8f8-27d0895e3493",1949-03-06,0,1948/49,GR,Tschiertschen,46.80080858,9.58262901,100,2080,N,,,,,1,1,1,tour
"7b2ff1ab-4f0f-47f4-ac38-ef7694e7c956",1950-01-04,0,1949/50,NW,Wolfenschiessen,46.82740268,8.34493066,100,2000,SE,,,,,2,2,2,tour
"bc9e4972-fa99-4f72-a3d4-47c628fcf6f2",1950-01-04,0,1949/50,BE,Brienz,46.70429092,8.05530847,100,2174,NW,,,,,1,1,0,tour
"d5ea4ee6-5b61-44cc-8129-1ac071884620",1950-01-05,0,1949/50,NW,Wolfenschiessen,46.78684524,8.38746866,100,1920,NE,,,,,1,2,2,transportation.corridor
"46ecae0c-6ef7-43ae-9790-d6f635d86c0b",1950-02-10,0,1949/50,BE,"Erlenbach im Simmental",46.68657331,7.53863595,250,1650,SE,,,,,1,2,1,transportation.corridor
"8030ea65-b97c-4da3-b232-eaf0e1699600",1950-12-22,0,1950/51,VS,Ferden,46.38443131,7.73371535,100,2350,SE,,,,,2,2,2,tour
"86a8d4df-adc6-45e2-933b-78250c403da0",1951-01-03,0,1950/51,GR,Poschiavo,46.37655052,10.03071732,100,2180,SW,,,,,1,4,1,transportation.corridor
"fa13bd06-3b0b-4e59-b42d-273d73e4e679",1951-01-18,1,1950/51,GR,Luzein,46.94882298,9.79846822,100,1340,SE,,,,,1,1,1,transportation.corridor
"e9c9d36f-ef51-4414-ba1c-cd7c2bdbd805",1951-01-19,0,1950/51,GR,Zernez,46.71239806,10.13192278,500,2600,S,,,,,1,1,1,transportation.corridor
"b0ec1413-13fc-4301-81fd-17810fc6db1e",1951-01-19,0,1950/51,GR,"Medel (Lucmagn)",46.65579641,8.87154136,100,2050,NE,,,,,1,2,2,transportation.corridor
"c643697a-f6c2-48a6-beb4-f1f854b8d734",1951-01-19,0,1950/51,GR,Zernez,46.71239806,10.13192278,500,2600,S,,,,,5,5,5,transportation.corridor
"0f030d9a-fc69-4d0d-828c-c122e553ccf6",1951-01-19,0,1950/51,GR,Zernez,46.71239806,10.13192278,500,2600,S,,,,,1,2,2,transportation.corridor
"3bb6af7a-2c49-4087-b533-1533cf52e75f",1951-01-20,0,1950/51,GL,"Betschwanden / Diesbach / Luchsingen",46.9606302,9.00418367,0,1830,SE,,,,,2,2,2,building
"f3a493ef-7b27-4fb2-923e-1db96f52bc70",1951-01-20,0,1950/51,GR,Davos,46.7218994,9.75025795,0,2000,SE,,,,,2,6,6,building
"2bda473b-402f-4f80-b1e3-906303c51ec4",1951-01-20,0,1950/51,GR,Davos,46.75314173,9.77385757,0,1740,E,,,,,1,1,1,transportation.corridor
"a229b903-ccad-4dfe-a8f9-1421253d761b",1951-01-20,0,1950/51,UR,Andermatt,46.62580372,8.60206116,0,1900,N,,,,,9,10,9,building
"6bb253d2-e78a-4eeb-9007-d04f5e5a6090",1951-01-20,0,1950/51,UR,Andermatt,46.65134927,8.65421681,250,2400,N,,,,,2,2,2,building
"bad6c1ef-5a4d-46e4-8bb8-31f1dbf9f2e5",1951-01-20,0,1950/51,VS,Blatten,46.43273606,7.82440236,100,2150,S,,,,,6,7,7,building
"4154d7d9-727d-4e6f-b62f-7c88931e48a9",1951-01-20,0,1950/51,GR,Obersaxen,46.73022608,9.11722457,100,1950,W,,,,,1,3,1,building
"cfa8b9a4-223d-4b65-b4ed-f87eb3680320",1951-01-20,0,1950/51,GR,Zuoz,46.61612924,9.94294939,250,2500,SE,,,,,5,13,11,building
"636ba4db-c6ca-4055-b90f-82a977df35e5",1951-01-20,0,1950/51,GR,Davos,46.79650378,9.87369479,0,2150,SW,,,,,3,6,6,building
"c4a1e27e-270d-46ae-a930-1c021edcb369",1951-01-20,0,1950/51,GR,Tavetsch/Tujetsch,46.66413276,8.71919082,100,1800,SE,,,,,1,2,2,building
"b9df32ef-e27b-49aa-aa67-47a992df9da3",1951-01-20,0,1950/51,UR,Andermatt,46.64691422,8.60512843,0,2000,SW,,,,,2,5,5,transportation.corridor
"8a56ce99-9c3a-4ec4-9e86-fef13fd4d9f2",1951-01-20,0,1950/51,GR,Klosters,46.88026619,9.91260012,100,2060,W,,,,,2,6,6,building
"c2f48e8b-3ed7-4aff-ba26-843219186d8f",1951-01-20,0,1950/51,GR,Davos,46.73674774,9.76136651,0,2000,E,,,,,1,1,1,building
"3b1c5270-9931-4a80-a553-3d0a31cda252",1951-01-20,0,1950/51,GR,"St. Antönien",46.98492475,9.81517936,250,2150,S,,,,,1,10,10,building
"2a5d806a-0726-4011-97c3-38372a6e848b",1951-01-20,0,1950/51,GR,Vals,46.62355326,9.16876102,100,1850,SE,,,,,19,30,30,"transportation.corridor,building"
"89d16ab5-d78b-41fa-ac6c-610d6b015cde",1951-01-20,0,1950/51,GR,Safien,46.72381161,9.31524924,100,2000,SE,,,,,5,6,6,building
"ab1613ce-6b9a-4b93-bd78-c30e8ab97910",1951-01-20,0,1950/51,GR,Lü,46.63258242,10.37490707,250,2500,SW,,,,,3,3,3,building
"03c5a53a-8fa4-413f-96f0-a508f83d24f1",1951-01-21,0,1950/51,VS,Champéry,46.17006834,6.84658874,100,1782,S,,,,,1,3,1,transportation.corridor
"aca32a30-029f-4433-a444-9ac932a23fe7",1951-02-04,0,1950/51,SG,Flums,47.02611601,9.23240476,250,2400,NE,,,,,1,1,0,tour
"3cb35f05-630a-4f75-9215-a337eb69a206",1951-02-09,0,1950/51,TI,"Loco / Auressio (?)",46.20754077,8.67930076,,,,,,,,1,1,1,transportation.corridor
"998703d3-1bd7-43ef-bd4e-3081f4349b18",1951-02-11,0,1950/51,TI,Frasco,46.35263835,8.81351985,250,2000,SW,,,,,5,14,14,building
"c798bfbc-0804-4d8e-a2e8-807f9551415b",1951-02-11,0,1950/51,TI,Airolo,46.54878627,8.61148972,250,2400,SE,,,,,10,15,15,building
"e351aad9-ffdb-4560-8bea-1bb79fc1a31b",1951-03-11,0,1950/51,OW,Kerns,46.78258883,8.26363795,250,1750,N,,,,,1,1,1,offpiste
"dced1d75-f5d9-4d41-bbe2-6fc88f7c3fd2",1951-04-24,0,1950/51,TI,Quinto,46.53376797,8.67047978,100,2050,NE,,,,,1,2,1,transportation.corridor
"922906a8-cc29-4d32-8523-e9477e3b9bb8",1951-04-24,0,1950/51,TI,Airolo,46.52025008,8.63042131,,1300,NE,,,,,1,35,0,transportation.corridor
"e3969d89-2800-4d90-8a13-cc50542d237a",1951-05-29,0,1950/51,BE,Guttannen,46.54452263,8.2802195,250,2600,NW,,,,,1,4,4,transportation.corridor
"2134cfbb-e122-4485-ae21-ddaaa8d95166",1951-11-02,0,1951/52,OW,Engelberg,46.76491019,8.44861383,100,2845,N,,,,,1,1,1,tour
"a4a4ab61-4d0f-446a-858c-ad1fc5c3ce24",1951-11-19,0,1951/52,VS,Bourg-Saint-Pierre,45.85966033,7.19273105,100,2675,NW,,,,,1,1,1,tour
"a240830d-e75d-44c1-855f-61d32405a894",1952-01-12,0,1951/52,GR,Langwies,46.84545219,9.72605689,250,2300,SE,,,,,1,1,1,tour
"ac48733f-6914-47b4-8bce-ebce4dd6c2c9",1952-02-04,0,1951/52,GL,"Schwanden / Schwändi",47.01200717,9.03001708,500,2100,SE,,,,,1,1,1,transportation.corridor
"a42d44bd-d35b-4515-80d9-15ff414eb932",1952-02-07,0,1951/52,NW,Wolfenschiessen,46.89214787,8.40310489,0,980,N,,,,,1,1,0,transportation.corridor
"bd4e11bb-b7bd-44e9-b0d5-a4aa7d0116bb",1952-02-08,0,1951/52,UR,Silenen,46.81972573,8.68291792,500,1600,SW,,,,,1,1,1,transportation.corridor
"a599e83f-ec38-47ec-8cf2-868aaabb81f1",1952-02-12,0,1951/52,GR,Samedan,46.51841596,9.91495881,100,2500,SW,,,,,1,2,2,offpiste
"59666027-4a43-4232-b676-515f61ddcef7",1952-02-12,0,1951/52,GR,Mulegns,46.50215341,9.58644015,100,2000,NW,,,,,1,2,2,tour
"32b935de-41e3-483f-9576-cb3171f6fced",1952-02-23,0,1951/52,GR,S-chanf,46.65259319,9.99300146,250,2590,S,,,,,2,2,2,transportation.corridor
"5de82aac-7682-4cc2-843d-11a478f3ece2",1952-03-26,0,1951/52,BE,Guttannen,46.58123121,8.3036228,100,2430,NW,,,,,3,3,0,transportation.corridor
"d09efb98-b91b-4fe4-888f-563f936292b9",1952-03-29,0,1951/52,GR,Ramosch,46.87190296,10.23638547,500,2850,,,,,,2,5,2,tour
"dfa73bd4-360d-43a0-bdf3-7858f5febf0d",1952-06-08,0,1951/52,BE,Lauterbrunnen,46.5351811,7.96330732,0,4000,SE,,,,,2,2,0,tour
"0b8bfca2-63ba-4b86-9157-d85f27c84c06",1952-11-10,0,1952/53,VS,Bagnes,46.01956477,7.35470737,250,2500,SW,,,,,1,1,1,transportation.corridor
"f90619d1-e20c-46c9-9798-920b205276e2",1952-11-26,0,1952/53,BE,Gadmen,46.70511419,8.33764665,0,1500,W,,,,,1,6,0,transportation.corridor
"f1cebd38-b7f5-4c16-8d98-0df4279e63a7",1952-12-21,0,1952/53,NW,Beckenried,46.9256843,8.47723988,100,1600,N,,,,,1,2,1,tour
"56430704-21e1-4f85-af2b-83d4e1733b97",1952-12-21,0,1952/53,SG,Quarten,47.07336795,9.2599965,100,1800,NW,,,,,1,1,1,offpiste
"e94013eb-3ba9-4abf-93e8-277d463a6d94",1953-02-02,1,1952/53,GR,Bivio,46.45915839,9.66937784,100,1930,N,,,,,1,1,1,transportation.corridor
"983366a4-7aab-4f59-a8cd-503988dc1890",1953-02-02,0,1952/53,BE,Gadmen,46.7356347,8.34600594,0,1185,S,,,,,2,2,2,transportation.corridor
"9b9c0a1a-8614-45bd-bc65-f53553ee93d3",1953-02-09,0,1952/53,BE,"Erlenbach im Simmental / Därstetten",46.62948527,7.48695154,100,1950,N,,,,,2,3,3,transportation.corridor
"91737757-aee3-4a5e-b314-3e505794c573",1953-02-09,0,1952/53,UR,Andermatt,46.63299604,8.60254249,0,1540,SW,,,,,1,4,2,tour
"70fd2fb1-b3de-48e4-a310-f8a41cb30dd1",1953-02-11,0,1952/53,GR,Riom,46.56351097,9.55365084,0,1940,SE,,,,,1,3,1,tour
"c239362b-c049-4f6c-9ec7-178cda1b4c63",1953-02-15,0,1952/53,VD,Ormont-Dessus,46.32494107,7.1010318,100,1900,N,,,,,2,4,2,tour
"d1cb546d-a18b-4819-8620-cf83963262db",1953-02-25,0,1952/53,GR,Samnaun,46.92823418,10.34180887,100,2200,N,,,,,1,4,1,tour
"8af9dba5-3e74-438f-870d-37a1061875a6",1953-03-15,0,1952/53,GL,Elm,46.86449191,9.12174192,0,2040,NE,,,,,1,5,5,tour
"bdc86232-a013-4301-a724-c661be7f8454",1953-03-24,0,1952/53,BE,Lenk,46.47791791,7.41780295,500,1440,NE,,,,,2,2,1,tour
"6ed3a40b-94a0-4f16-b32c-b4325af23656",1953-04-04,0,1952/53,BE,Schattenhalb,46.68110718,8.17255102,100,1900,NW,,,,,2,2,2,tour
"6157bdf6-d8ed-413e-bca6-816aa95cb268",1953-04-05,0,1952/53,GR,Bever,46.52611622,9.71907603,100,2730,E,,,,,1,1,1,tour
"87eb9d79-cf56-4874-aaf8-ef1d5c470797",1953-07-18,0,1952/53,BE,Lauterbrunnen,46.57389246,7.99499018,100,3280,NW,,,,,2,2,1,tour
"49d23e03-ed16-4318-ab77-bdc8e704f5bc",1954-01-11,0,1953/54,UR,Sisikon,46.93098131,8.66907758,100,1900,N,,,,,1,1,0,building
"0e49efcc-349a-40c1-9a79-4a30596f86dd",1954-01-11,0,1953/54,UR,Sisikon,46.93667754,8.64096956,0,1740,W,,,,,1,1,1,transportation.corridor
"81fb91a4-9e44-4d24-8482-2572023665b4",1954-01-11,0,1953/54,UR,Bürglen,46.86354536,8.70688485,0,1580,NW,,,,,1,1,0,tour
"7b48620a-d4c8-4132-a089-519994f70111",1954-01-11,0,1953/54,GR,Fanas,47.00547246,9.6657915,250,1350,SW,,,,,1,1,1,building
"dbb3291c-4a55-4641-b139-422fe27e987a",1954-01-11,0,1953/54,UR,Silenen,46.77148151,8.73352572,0,1200,S,,,,,1,1,0,building
"958ee7b2-cec6-4826-9ce2-2ce44a1af78d",1954-01-11,0,1953/54,BE,"Unterseen / Beatenberg",46.70933101,7.83095595,100,1300,SE,,,,,1,6,0,building
"f98a9555-a319-4f4f-8bf5-da528446d750",1954-01-11,0,1953/54,UR,Bürglen,46.88961381,8.7088118,0,1440,S,,,,,1,6,3,building
"83bb98f1-3739-4db4-ac61-b81de224c945",1954-01-11,0,1953/54,UR,Spiringen,46.87974154,8.74662801,0,1440,S,,,,,3,4,4,building
"fe44a854-802a-4ebb-a79d-12742a021fd7",1954-01-11,0,1953/54,UR,Andermatt,46.63476155,8.60584567,0,1520,S,,,,,1,2,2,transportation.corridor
"5988b47d-fccb-4de0-9ee1-a6f72e490520",1954-01-11,0,1953/54,SZ,Ingenbohl,47.00391155,8.57606559,500,800,S,,,,,1,3,1,transportation.corridor
"d4ad6c3c-df0f-4f25-a958-af1f4a296bcf",1954-01-11,0,1953/54,GR,Schiers,46.99869025,9.73588036,100,1625,SE,,,,,3,8,5,building
"28d813fd-c395-4147-a6ca-649fd0253f66",1954-01-11,0,1953/54,GR,Klosters,46.88134447,9.88337962,100,1320,SW,,,,,2,2,0,transportation.corridor
"47b547f9-f8c6-445a-9083-d6faae0b3008",1954-01-11,0,1953/54,BE,"St. Stephan",46.53144071,7.4647058,100,1950,S,,,,,1,6,0,building
"4e56fb4e-bd0d-4e41-a3d6-d097105a18b6",1954-01-12,0,1953/54,VS,Goppisberg,46.37150359,8.04425258,0,1380,SW,,,,,1,1,1,tour
"7151a4e0-c690-416e-b883-052e1a9aad53",1954-01-12,0,1953/54,GR,"St. Antönien",46.97889589,9.80209199,0,1950,S,,,,,2,4,2,building
"ec45bd7d-9399-4a41-a073-b919bc856bdd",1954-01-15,0,1953/54,VS,Niederwald,46.43045522,8.18997762,0,1280,NW,,,,,1,1,1,transportation.corridor
"9b6da697-668c-4d98-af7d-334c84b0b7f0",1954-01-15,0,1953/54,VS,Hérémence,46.07490228,7.37918057,250,2640,N,,,,,1,2,0,transportation.corridor
"41c230a1-da69-4626-ae31-112a6e186fe2",1954-01-17,0,1953/54,UR,Andermatt,46.64212298,8.65466238,100,2595,W,,,,,1,2,0,tour
"51c98a8a-f8aa-4dc1-8442-27137fca93be",1954-02-14,0,1953/54,GR,Tschiertschen,46.76922033,9.59708792,0,2580,NE,,,,,1,1,0,tour
"9e17d07e-11dd-440e-80aa-aa79a8f979ac",1954-03-02,0,1953/54,BE,Guttannen,46.56212511,8.33135878,100,2220,E,,,,,1,1,1,transportation.corridor
"b08076f4-7cf3-4b1a-8948-7e2295549045",1954-03-02,0,1953/54,BE,Lauterbrunnen,46.55230575,7.84546547,250,2450,SE,,,,,1,1,0,tour
"d3fc39a0-7090-4bbf-a0c2-88a584223d81",1954-03-03,0,1953/54,GR,Samnaun,46.92893286,10.33199177,250,2500,N,,,,,2,4,0,tour
"b9c70fed-026e-45d0-ac0b-6c135359594d",1954-04-04,0,1953/54,VS,Orsières,46.02626485,7.09383604,100,1920,N,,,,,1,3,3,transportation.corridor
"5adea4b8-99cb-4dbb-a1ca-678f56e0a7fb",1954-05-06,0,1953/54,VS,Bourg-Saint-Pierre,45.93358582,7.28522211,100,3600,SW,,,,,1,4,1,tour
"0b7f00e6-2c44-4451-8805-9d8d395fbe5f",1954-05-09,0,1953/54,VS,Nendaz,46.07308659,7.35333267,250,3100,NW,,,,,2,8,2,tour
"6aace27f-76e8-4351-b41a-f4457a83b683",1954-11-21,0,1954/55,GR,Jenaz,46.86885281,9.68047091,100,2250,NW,,,,,1,1,0,tour
"ad1371f5-79c0-4f6a-a01d-f350c5d7324b",1954-12-24,0,1954/55,VS,Bagnes,46.02356239,7.30304829,100,2080,N,,,,,4,5,4,building
"200c6b9d-cf32-415a-bf8c-37412064876c",1955-02-21,0,1954/55,BE,Rüschegg,46.77609772,7.36400466,0,1085,SE,,,,,1,2,0,building
"8d843591-52da-493e-9ba0-7bfbf92c2c9e",1955-02-27,0,1954/55,TI,Anzonico,46.46625011,8.86620522,100,2285,W,,,,,1,8,1,tour
"718a6d81-a929-483d-9a43-caae626de3e9",1955-03-24,0,1954/55,GR,Samnaun,46.97045977,10.41510654,100,2030,SE,,,,,1,1,1,tour
"460071cd-6dbe-48dc-86d7-771ecb8691c5",1955-04-09,0,1954/55,BE,Gadmen,46.71180921,8.39922832,100,2400,E,,,,,2,7,2,tour
"4ebc0b57-fdea-4757-aef5-37e064de1cef",1955-08-09,0,1954/55,VS,Fieschertal,46.52831929,8.07402888,100,3760,SW,,,,,3,3,0,tour
"cad474dd-3c66-4031-a5c4-1810ddf0a6aa",1955-12-31,0,1955/56,GR,Davos,46.83153697,9.81266526,100,2560,NE,0_30,,,,4,6,4,"tour,offpiste"
"2b123ed5-66a0-4387-af98-41fb6eff10f8",1956-02-26,0,1955/56,VS,Albinen,46.36392495,7.65174073,250,2150,SW,,,,,1,1,0,tour
"01834fed-26ec-4f69-8a3b-b5966dcd8e7d",1956-03-06,0,1955/56,GR,Samnaun,46.97156093,10.37242789,250,2500,NW,,,,,5,16,10,tour
"a14d7a4a-7e25-45ec-a6a8-34ace3d0841f",1956-03-30,0,1955/56,GR,Sur,46.51814525,9.66724651,100,2320,NW,,,,,1,2,2,tour
"f6973042-e69e-40d7-9bc7-c46cf9d35c44",1956-12-01,0,1956/57,BE,Gündlischwand,46.61944787,7.9282216,100,1950,NW,,,,,3,3,3,transportation.corridor
"7eb0cb44-5dfa-4dfa-860c-d947556b2d39",1956-12-02,0,1956/57,GR,Tavetsch/Tujetsch,46.65659881,8.66805429,0,2170,NE,,,,,1,3,3,tour
"dbdc4aad-f60b-4cb9-bd1f-8032c9c02eca",1956-12-02,0,1956/57,SZ,Riemenstalden,46.93497553,8.71513748,100,2000,NW,,,,,1,2,2,tour
"43b5e297-0298-4db6-9134-b8244c1e2a78",1957-02-19,0,1956/57,GR,Pontresina/Puntraschigna,46.39929876,9.97001076,100,2980,NW,,,,,1,5,2,tour
"c39cce3e-d456-47c7-a661-2d282ebedda2",1957-02-24,0,1956/57,VS,Nendaz,46.17467162,7.2910185,100,1550,NE,,,,,2,3,3,transportation.corridor
"d2d9b341-d751-4b75-832e-268fd11d41f8",1957-02-24,0,1956/57,SG,"Bad Ragaz / Vilters",46.97431887,9.40090986,100,2480,E,,,,,1,2,1,tour
"af932428-af64-420e-99b9-eb72c99e88c5",1957-02-24,0,1956/57,SG,"Bad Ragaz / Vilters",46.97431887,9.40090986,100,2480,SE,,,,,2,5,2,
"f7fc5679-7a94-47ff-89e9-fbf7855c4c76",1957-04-14,0,1956/57,VS,Evolène,45.989907,7.46960991,100,3270,E,,,,,1,1,1,tour
"4652ede6-0b3b-480a-bec4-429745d07e05",1958-02-20,0,1957/58,GL,"Glarus Süd",46.95946952,8.97694848,0,2160,S,,,,,1,2,1,tour
"30d8dcbc-8ebd-4154-83e6-3c7ff9278a41",1958-03-05,,1957/58,GR,Davos,46.77395738,9.85047212,0,2500,NW,,,,,1,4,1,offpiste
"360e2209-c705-44e2-a69b-5b1816e86a33",1958-03-14,0,1957/58,GR,Klosters-Serneus,46.83803457,9.80311611,0,2570,E,,,,,1,4,3,tour
"ea634d1e-c932-4f8b-91db-b86af21b135e",1958-03-15,0,1957/58,GR,Arosa,46.79343634,9.64837327,0,2360,SE,,,,,1,1,1,tour
"7b24a114-2bc1-4c47-9ebe-01cb9d3d0c68",1958-03-15,0,1957/58,SZ,Arth,47.02729203,8.50196641,100,1520,NE,,,,,1,1,1,offpiste
"3a38a636-752d-498f-9085-f1711262f3de",1958-03-17,0,1957/58,UR,Airolo,46.57435784,8.62678611,0,2780,NW,,,,,1,3,1,tour
"06232ffe-6d42-4c4f-b131-a219639c01b4",1958-03-17,0,1957/58,GR,Samnaun,46.97418396,10.3578421,0,2580,SE,0_30,,,,5,9,5,tour
"be3cdb77-05f9-433e-9ef1-83c2555eb174",1958-04-13,0,1957/58,GR,Susch,46.71326924,9.96002363,0,2630,S,,,,,1,1,1,tour
"71fd8e7f-f5c1-4154-921a-3adc810fa6bf",1958-04-15,0,1957/58,VS,Zermatt,46.01152392,7.80813367,0,2560,SW,,,,,2,2,2,offpiste
"5ce118cd-4013-457d-9823-fc18ac7f1e65",1958-05-11,0,1957/58,LU,Flühli,46.78891288,8.04370355,100,2130,NW,,,,,4,15,2,tour
"9a501523-ead4-4bfd-83c5-b40fb22c29c5",1958-12-14,0,1958/59,GR,Klosters-Serneus,46.85854842,9.84219634,0,2260,N,,,,,1,2,1,tour
"a168ac1e-da2e-4e42-9edf-bc02406cb1a9",1958-12-14,0,1958/59,GR,Celerina/Schlarigna,46.51406995,9.78909141,0,2900,S,,,,,1,1,1,offpiste
"41687c81-fa16-456e-9430-afe10a5c5f71",1958-12-26,0,1958/59,GR,Samnaun,46.93030037,10.35966002,0,2100,E,,,,,2,2,2,tour
"0c079a82-05b8-4e29-951d-205b8eb530ff",1958-12-27,0,1958/59,GR,Klostern-Serneus,46.86134348,9.82906969,0,2330,N,30_35,,,,1,3,1,offpiste
"f43e6ca6-8085-4f0a-9ddf-b489c6860ae0",1958-12-28,0,1958/59,GL,"Glarus Süd",46.95736828,9.12011909,0,2105,NW,,,,,1,2,1,tour
"3b057c29-5df4-4c3c-b3b3-c881eaa83c9d",1958-12-30,0,1958/59,GR,Mulegns,46.46997451,9.57969415,0,2720,N,,,,,1,2,1,tour
"20c6d2b8-d30e-4c92-baab-0833ca42814d",1959-01-18,0,1958/59,BE,Grindelwald,46.68305611,8.07258152,0,2660,SW,,,,,1,3,1,tour
"7b51b545-e174-4516-b280-044262a8a1c1",1959-01-21,0,1958/59,GR,Tavetsch/Tujetsch,46.63751894,8.76492899,100,1930,SW,35_40,,,,3,5,4,"transportation.corridor,building"
"dce4eaef-6335-4f16-9e14-f737ea3147a7",1959-04-04,,1958/59,OW,"Innertkirchen / Engelberg",46.76660621,8.39797893,0,2900,N,,,,,1,4,1,tour
"7bb63bfc-552b-49b9-ab3f-90841406b4e6",1959-04-12,0,1958/59,VS,Törbel,46.23630908,7.81264004,0,2540,N,,,,,1,1,1,tour
"d408b87e-9151-4da4-9b0b-d9ba44456f6e",1959-05-07,0,1958/59,UR,Hospental,46.58353666,8.55548346,0,2000,NE,,,,,2,8,8,transportation.corridor
"c351de90-e55b-4c23-8e12-f58e8def3c88",1959-11-19,0,1959/60,VS,Zermatt,45.98211469,7.71141661,0,2660,N,,,,,1,5,1,transportation.corridor
"4700183c-6d6f-4042-82d0-38e89558e4e0",1959-12-24,0,1959/60,TI,"Capriasca / Valcolla",46.11007625,9.03268654,0,1600,S,,,,,1,2,1,"tour,transportation.corridor"
"acaf3839-bfa9-4008-b589-59c21bfe2c7d",1960-02-19,0,1959/60,GR,Pontresina/Puntraschigna,46.49219965,9.92027512,100,2350,SW,,,,,1,1,1,transportation.corridor
"7cecd9e5-90ba-452e-a2e9-891e1282a9fe",1960-02-20,0,1959/60,VS,Bagnes,46.08889687,7.25841142,0,2340,N,,,,,2,12,3,"tour,offpiste,transportation.corridor"
"18e3be10-a6f1-4ad8-b9f2-b6674e776f12",1960-04-07,0,1959/60,OW,Engelberg,46.84654463,8.50377227,0,2820,W,,,,,1,1,1,tour
"77c88cda-7b04-49ba-8f5e-396d25b283b4",1960-11-20,0,1960/61,AR,Hundwil,47.24951164,9.32843567,0,2000,NW,,,,,1,2,0,tour
"259d5530-5271-493c-87e3-0586ee0338a3",1960-11-20,0,1960/61,NW,Wolfenschiessen,46.86189441,8.46813963,100,2470,NW,,,,,1,2,1,tour
"ca8b17d6-226f-4a9f-86f0-ddadb85bb34d",1961-01-05,0,1960/61,BE,"St. Stephan",46.46306277,7.38168411,0,2180,SE,,,,,2,5,4,tour
"3aacca0a-cbb0-4d7b-b3f9-df9d4abb918c",1961-02-01,0,1960/61,VS,Randa,46.08977548,7.75184006,100,2750,E,,,,,4,4,4,transportation.corridor
